URL,letter,primary_color,secondary_colors,class,is_error,error_type,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_133_R_TC_46/2390,2432,490,1315/pct:40/0/default.jpg",P,blue,red,D,,,16II,133 R,2390,2432,490,1315,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_133_V_TC_46/3412,4922,350,505/pct:40/0/default.jpg",E,red,blue,D,,,16II,133 V,3412,4922,350,505,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_135_V_TC_46/1137,3762,365,425/pct:40/0/default.jpg",E,red,blue,D,,,16II,135 V,1137,3762,365,425,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_136_V_TC_46/3190,3225,405,1100/pct:40/0/default.jpg",L,red,blue,D,,,16II,136 V,3190,3225,405,1100,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_140_R_TC_46/217,800,415,1572/pct:40/0/default.jpg",S,blue,red,D,,,16II,140 R,217,800,415,1572,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_140_V_TC_46/1012,4487,422,1392/pct:40/0/default.jpg",C,blue,red,D,,,16II,140 V,1012,4487,422,1392,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_140_V_TC_46/282,1462,1095,1867/pct:40/0/default.jpg",T,blue,red,D,,,16II,140 V,282,1462,1095,1867,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_141_V_TC_46/562,5337,597,1175/pct:40/0/default.jpg",,,,,T,PT,16II,141 V,562,5337,597,1175,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_142_R_TC_46/30,3442,417,495/pct:40/0/default.jpg",D,blue,red,D,,,16II,142 R,30,3442,417,495,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_144_V_TC_46/1067,4172,292,825/pct:40/0/default.jpg",I,red,blue,D,,,16II,144 V,1067,4172,292,825,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_145_R_TC_46/22,440,495,1327/pct:40/0/default.jpg",D,blue,red,D,,,16II,145 R,22,440,495,1327,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_147_R_TC_46/75,6362,392,842/pct:40/0/default.jpg",P,blue,red,D,,,16II,147 R,75,6362,392,842,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_156_R_TC_46/2457,3532,475,640/pct:40/0/default.jpg",R,blue,red,D,,,16II,156 R,2457,3532,475,640,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_158_V_TC_46/1102,4102,412,1465/pct:40/0/default.jpg",Q,red,blue,D,,,16II,158 V,1102,4102,412,1465,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_163_R_TC_46/2365,6012,542,910/pct:40/0/default.jpg",P,red,blue,D,,,16II,163 R,2365,6012,542,910,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_166_V_TC_46/925,4942,497,1897/pct:40/0/default.jpg",U,blue,red,D,,,16II,166 V,925,4942,497,1897,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_173_R_TC_46/160,2877,340,837/pct:40/0/default.jpg",H,blue,red,D,,,16II,173 R,160,2877,340,837,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_178_R_TC_46/2275,4475,597,1747/pct:40/0/default.jpg",A,blue,red,D,,,16II,178 R,2275,4475,597,1747,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_181_V_TC_46/1145,4372,360,1562/pct:40/0/default.jpg",S,red,blue,D,,,16II,181 V,1145,4372,360,1562,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_182_V_TC_46/3280,5885,517,1232/pct:40/0/default.jpg",D,blue,red,D,,,16II,182 V,3280,5885,517,1232,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_185_V_TC_46/3275,2930,572,3045/pct:40/0/default.jpg",,,,,T,MC,16II,185 V,3275,2930,572,3045,Two LN visible
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_185_V_TC_46/3340,1300,285,1832/pct:40/0/default.jpg",I,red,blue,D,,,16II,185 V,3340,1300,285,1832,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_195_V_TC_46/3117,2192,672,2042/pct:40/0/default.jpg",E,blue ,red,D,,,16II,195 V,3117,2192,672,2042,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_198_R_TC_46/75,920,400,1260/pct:40/0/default.jpg",P,red,blue,D,,,16II,198 R,75,920,400,1260,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_198_V_TC_46/3235,4905,560,1082/pct:40/0/default.jpg",H,blue,red,D,,,16II,198 V,3235,4905,560,1082,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_207_R_TC_46/2232,6390,385,1835/pct:40/0/default.jpg",J,blue,red,D,,,16II,207 R,2232,6390,385,1835,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_207_R_TC_46/2275,5700,407,870/pct:40/0/default.jpg",M,red,blue,D,,,16II,207 R,2275,5700,407,870,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_208_V_TC_46/3400,6347,337,1325/pct:40/0/default.jpg",E,blue,red,D,,,16II,208 V,3400,6347,337,1325,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_209_R_TC_46/102,5772,355,502/pct:40/0/default.jpg",E,red,blue,D,,,16II,209 R,102,5772,355,502,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_209_V_TC_46/1192,3137,345,585/pct:40/0/default.jpg",E,red,blue,D,,,16II,209 V,1192,3137,345,585,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_211_R_TC_46/4265,3600,497,417/pct:40/0/default.jpg",E,blue,red,D,,,16II,211 R,4265,3600,497,417,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_213_V_TC_46/830,3642,640,1555/pct:40/0/default.jpg",A,blue,red,D,,,16II,213 V,830,3642,640,1555,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_214_V_TC_46/3140,4405,470,1265/pct:40/0/default.jpg",E,red,blue,D,,,16II,214 V,3140,4405,470,1265,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_215_R_TC_46/2112,6187,627,1122/pct:40/0/default.jpg",A,red,blue,D,,,16II,215 R,2112,6187,627,1122,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_215_V_TC_46/3295,712,362,1275/pct:40/0/default.jpg",T,red,blue,D,,,16II,215 V,3295,712,362,1275,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_218_R_TC_46/32,3740,355,1580/pct:40/0/default.jpg",E,blue,red,D,,,16II,218 R,32,3740,355,1580,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_219_V_TC_46/947,3617,407,1690/pct:40/0/default.jpg",F,red,blue,D,,,16II,219 V,947,3617,407,1690,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_224_R_TC_46/2502,3960,460,410/pct:40/0/default.jpg",U,red,blue,D,,,16II,224 R,2502,3960,460,410,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_227_V_TC_46/957,3052,447,1380/pct:40/0/default.jpg",F,red,blue,D,,,16II,227 V,957,3052,447,1380,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_231_R_TC_46/147,1685,345,547/pct:40/0/default.jpg",T,red,blue,D,,,16II,231 R,147,1685,345,547,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_235_R_TC_46/2217,5400,600,1672/pct:40/0/default.jpg",M,red,blue,D,,,16II,235 R,2217,5400,600,1672,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_236_R_TC_46/2320,5785,412,1800/pct:40/0/default.jpg",S,blue,red,D,,,16II,236 R,2320,5785,412,1800,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_236_V_TC_46/942,442,517,1070/pct:40/0/default.jpg",P,red,blue,D,,,16II,236 V,942,442,517,1070,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_241_R_TC_46/105,3780,497,1602/pct:40/0/default.jpg",F,red,blue,D,,,16II,241 R,105,3780,497,1602,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_244_R_TC_46/2280,5327,487,1910/pct:40/0/default.jpg",P,red,blue,D,,,16II,244 R,2280,5327,487,1910,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_247_V_TC_46/947,1382,502,1542/pct:40/0/default.jpg",H,blue,red,D,,,16II,247 V,947,1382,502,1542,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_251_R_TC_46/162,522,422,1550/pct:40/0/default.jpg",P,red,blue,D,,,16II,251 R,162,522,422,1550,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_253_R_TC_46/45,5960,630,1715/pct:40/0/default.jpg",A,blue,red,D,,,16II,253 R,45,5960,630,1715,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_253_V_TC_46/867,4292,235,1517/pct:40/0/default.jpg",,,,,T,PT,16II,253 V,867,4292,235,1517,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_255_V_TC_46/850,5592,250,750/pct:40/0/default.jpg",I,red,blue,D,,,16II,255 V,850,5592,250,750,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_259_V_TC_46/3072,4727,500,1807/pct:40/0/default.jpg",D,blue,red,D,,,16II,259 V,3072,4727,500,1807,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_261_V_TC_46/882,5600,442,2202/pct:40/0/default.jpg",C,blue,red,D,,,16II,261 V,882,5600,442,2202,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_262_V_TC_46/3110,5842,447,1255/pct:40/0/default.jpg",M,red,blue,D,,,16II,262 V,3110,5842,447,1255,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_265_V_TC_46/3247,287,537,1975/pct:40/0/default.jpg",A,blue,red,D,,,16II,265 V,3247,287,537,1975,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_266_V_TC_46/3122,2897,510,1802/pct:40/0/default.jpg",Q,red,blue,D,,,16II,266 V,3122,2897,510,1802,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_269_R_TC_46/2,2355,615,1612/pct:40/0/default.jpg",T,blue,red,D,,,16II,269 R,2,2355,615,1612,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_271_V_TC_46/1050,5497,355,2195/pct:40/0/default.jpg",T,red,blue,D,,,16II,271 V,1050,5497,355,2195,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_272_V_TC_46/3210,6042,277,1190/pct:40/0/default.jpg",T,red,blue,D,,,16II,272 V,3210,6042,277,1190,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_276_R_TC_46/212,2335,407,1702/pct:40/0/default.jpg",S,blue,red,D,,,16II,276 R,212,2335,407,1702,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_278_V_TC_46/3045,4027,540,880/pct:40/0/default.jpg",H,red,blue,D,,,16II,278 V,3045,4027,540,880,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_281_V_TC_46/3125,4992,282,1800/pct:40/0/default.jpg",I,red,blue,D,,,16II,281 V,3125,4992,282,1800,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_282_V_TC_46/1035,3372,540,1457/pct:40/0/default.jpg",E,red,blue,D,,,16II,282 V,1035,3372,540,1457,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_282_V_TC_46/1097,1552,392,1062/pct:40/0/default.jpg",E,blue,red,D,,,16II,282 V,1097,1552,392,1062,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_283_R_TC_46/2450,4867,542,2342/pct:40/0/default.jpg",,,,,T,MC,16II,283 R,2450,4867,542,2342,Two distinct LN
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_198_V_TC_46/215,3605,2095,1787/pct:40/0/default.jpg",M,red,green,I,,,17,198 V,215,3605,2095,1787,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_201_R_TC_46/2407,1217,1347,1812/pct:40/0/default.jpg",A,blue,red,M,,,17,201 R,2407,1217,1347,1812,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_204_R_TC_46/262,6042,1245,1400/pct:40/0/default.jpg",C,blue,red,I,,,17,204 R,262,6042,1245,1400,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_230_V_TC_46/545,3697,580,1580/pct:40/0/default.jpg",E,red,blue; yellow,I,,,17,230 V,545,3697,580,1580,Small piece of large letter
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_241_V_TC_46/847,602,1115,705/pct:40/0/default.jpg",F,red,yellow; blue,I,,,17,241 V,847,602,1115,705,Small piece of large letter
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_79_R_TC_46/2632,3960,237,625/pct:40/0/default.jpg",,,,,T,PT,17,79 R,2632,3960,237,625,
"https://stacks.stanford.edu/image/iiif/pm669yz1553%2F178_086_TC_46/2,382,67,2517/pct:40/0/default.jpg",,,,,T,NL,178,86,2,382,67,2517,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_085_R_TC_46/245,1365,915,1292/pct:40/0/default.jpg",H,blue,red; green,M,,,187,85 R,245,1365,915,1292,
"https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_30_R_TC_46/107,895,1342,3460/pct:40/0/default.jpg",,,,,T,MC,202,30 R,107,895,1342,3460,Two LN visible
"https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_44_R_TC_46/420,782,1257,1077/pct:40/0/default.jpg",D,red,green; blue,M,,,202,44 R,420,782,1257,1077,
"https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_68_V_TC_46/1650,3785,885,1017/pct:40/0/default.jpg",N,green,blue; red,M,,,202,68 V,1650,3785,885,1017,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_1_R_TC_46/242,567,670,2727/pct:40/0/default.jpg",V,blue,red,D,,,204,1 R,242,567,670,2727,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_004_V_TC_46/1002,5207,657,610/pct:40/0/default.jpg",G,red,green,D,,,212,4 V,1002,5207,657,610,
"https://stacks.stanford.edu/image/iiif/gx795dx4085%2F219_11_V_TC_46/982,907,630,2472/pct:40/0/default.jpg",I,red,blue,M,,,219,11 V,982,907,630,2472,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_003_R_TC_46/77,692,1610,1602/pct:40/0/default.jpg",D,green,red; blue,M,,,22,3 R,77,692,1610,1602,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_005_V_TC_46/3522,5232,710,1342/pct:40/0/default.jpg",,,,,T,MC,22,5 V,3522,5232,710,1342,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_109_R_TC_46/2287,1530,1025,1832/pct:40/0/default.jpg",A,Multi,red; green; blue; yellow,M,,,22,109 R,2287,1530,1025,1832,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_146_V_TC_46/3650,6227,450,875/pct:40/0/default.jpg",,,,,T,MC,22,146 V,3650,6227,450,875,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_151_V_TC_46/3600,2017,575,1345/pct:40/0/default.jpg",,,,,T,MC,22,151 V,3600,2017,575,1345,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_168_R_TC_46/362,2950,390,720/pct:40/0/default.jpg",,,,,T,NL,22,168 R,362,2950,390,720,Marginal illustration of boats and people
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_014_V_TC_46/1542,3830,565,1080/pct:40/0/default.jpg",H,red,blue,D,,,222,14 V,1542,3830,565,1080,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_017_V_TC_46/1342,2685,680,1475/pct:40/0/default.jpg",P,blue,red,D,,,222,17 V,1342,2685,680,1475,
"https://stacks.stanford.edu/image/iiif/fh297fm9680%2F226_1_R_TC_46/512,297,1095,1087/pct:40/0/default.jpg",M,multi,red; blue,M,,,226,1 R,512,297,1095,1087,
"https://stacks.stanford.edu/image/iiif/fh297fm9680%2F226_58_R_TC_46/675,1002,340,3915/pct:40/0/default.jpg",I,blue,red,D,,,226,58 R,675,1002,340,3915,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_137_V_TC_46/1520,4482,982,1000/pct:40/0/default.jpg",O,red,blue; green,M,,,23,137 V,1520,4482,982,1000,
"https://stacks.stanford.edu/image/iiif/jf942rk0336%2F236_004_V_TC_46/1485,1602,192,1105/pct:40/0/default.jpg",L,blue,red,D,,,236,4 V,1485,1602,192,1105,
"https://stacks.stanford.edu/image/iiif/jf942rk0336%2F236_006_V_TC_46/1520,595,670,792/pct:40/0/default.jpg",,,,,T,MC,236,6 V,1520,595,670,792,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_105_V_TC_46/1125,2620,752,717/pct:40/0/default.jpg",I,blue,red,D,,,252,105 V,1125,2620,752,717,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_116_V_TC_46/852,5482,830,957/pct:40/0/default.jpg",P,red,blue,D,,,252,116 V,852,5482,830,957,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_124_R_TC_46/165,6392,627,922/pct:40/0/default.jpg",S,red,blue,D,,,252,124 R,165,6392,627,922,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_125_R_TC_46/40,2792,1110,1342/pct:40/0/default.jpg",M,blue,red,D,,,252,125 R,40,2792,1110,1342,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_170_R_TC_46/325,7040,517,575/pct:40/0/default.jpg",C,red,blue,D,,,252,170 R,325,7040,517,575,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_001_R_TC_46/2372,5715,485,755/pct:40/0/default.jpg",A,red,blue,D,,,26,1 R,2372,5715,485,755,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_001_R_TC_46/380,4325,292,460/pct:40/0/default.jpg",S,red,blue,D,,,26,1 R,380,4325,292,460,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_020_R_TC_46/2,3392,677,2240/pct:40/0/default.jpg",,,,,T,MC,26,20 R,2,3392,677,2240,4 distinct LN
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_024_V_TC_46/1040,1125,412,867/pct:40/0/default.jpg",,,,,T,,26,24 V,1040,1125,412,867,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_024_V_TC_46/3292,6252,365,825/pct:40/0/default.jpg",,,,,T,,26,24 V,3292,6252,365,825,Two distinct LN's
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_025_V_TC_46/3027,5642,530,1182/pct:40/0/default.jpg",A,red,blue,D,,,26,25 V,3027,5642,530,1182,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_030_R_TC_46/2335,3342,407,532/pct:40/0/default.jpg",A,red,blue,D,,,26,30 R,2335,3342,407,532,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_030_V_TC_46/3130,3187,462,997/pct:40/0/default.jpg",A,red,blue,D,,,26,30 V,3130,3187,462,997,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_032_V_TC_46/3240,1167,295,762/pct:40/0/default.jpg",A,blue,red,D,,,26,32 V,3240,1167,295,762,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_035_V_TC_46/627,710,912,2670/pct:40/0/default.jpg",,,,,T,MC,26,35 V,627,710,912,2670,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_049_R_TC_46/2367,5162,427,1120/pct:40/0/default.jpg",P,red,blue,D,,,26,49 R,2367,5162,427,1120,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_061_R_TC_46/2105,1525,497,1320/pct:40/0/default.jpg",,,,,T,MC,26,61 R,2105,1525,497,1320,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_064_V_TC_46/1087,522,367,762/pct:40/0/default.jpg",R,red,blue,D,,,26,64 V,1087,522,367,762,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_092_V_TC_46/1132,4320,230,587/pct:40/0/default.jpg",E,red,blue,D,,,26,92 V,1132,4320,230,587,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_110_V_TC_46/967,4630,452,1645/pct:40/0/default.jpg",A,blue,red,D,,,26,110 V,967,4630,452,1645,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_115_R_TC_46/2320,810,492,1922/pct:40/0/default.jpg",A,blue,red,D,,,26,115 R,2320,810,492,1922,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_122_V_TC_46/995,6152,550,982/pct:40/0/default.jpg",A,red,blue,D,,,26,122 V,995,6152,550,982,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_125_R_TC_46/242,3955,312,552/pct:40/0/default.jpg",P,red,blue,D,,,26,125 R,242,3955,312,552,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_vi_R_TC_46/187,3700,1605,535/pct:40/0/default.jpg",,,,,T,NL,26,vi R,187,3700,1605,535,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_101_R_TC_46/2432,1960,817,1682/pct:40/0/default.jpg",E,blue,red,D,,,262,101 R,2432,1960,817,1682,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_104_R_TC_46/2470,3272,945,3645/pct:40/0/default.jpg",A,blue,red,D,,,262,104 R,2470,3272,945,3645,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_123_R_TC_46/2667,3100,722,2020/pct:40/0/default.jpg",E,red,blue,D,,,262,123 R,2667,3100,722,2020,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_15_R_TC_46/37,660,780,2260/pct:40/0/default.jpg",I,red,blue,D,,,262,15 R,37,660,780,2260,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_21_R_TC_46/2185,5250,685,1917/pct:40/0/default.jpg",T,red,blue,D,,,262,21 R,2185,5250,685,1917,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_31_V_TC_46/925,4330,2365,2342/pct:40/0/default.jpg",A,red,blue,D,,,262,31 V,925,4330,2365,2342,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_36_R_TC_46/150,600,922,1257/pct:40/0/default.jpg",C,blue,red,D,,,262,36 R,150,600,922,1257,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_72_V_TC_46/1097,640,767,1597/pct:40/0/default.jpg",D,blue,red,D,,,262,72 V,1097,640,767,1597,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_73_V_TC_46/815,685,875,2032/pct:40/0/default.jpg",L,blue,red,D,,,262,73 V,815,685,875,2032,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_80_R_TC_46/162,1762,935,1370/pct:40/0/default.jpg",D,blue,red,D,,,262,80 R,162,1762,935,1370,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_86_R_TC_46/2215,590,642,3880/pct:40/0/default.jpg",I,blue,red,D,,,262,86 R,2215,590,642,3880,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_88_V_TC_46/907,2325,810,2725/pct:40/0/default.jpg",T,red,blue,D,,,262,88 V,907,2325,810,2725,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_94_R_TC_46/192,620,725,772/pct:40/0/default.jpg",R,red,blue,D,,,262,94 R,192,620,725,772,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_122_V_TC_46/705,1962,320,477/pct:40/0/default.jpg",N,red,blue,D,,,263,122 V,705,1962,320,477,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_4_V_TC_46/737,3105,242,375/pct:40/0/default.jpg",K,red,blue,D,,,263,4 V,737,3105,242,375,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_75_V_TC_46/1952,3420,272,370/pct:40/0/default.jpg",B,red,blue,D,,,263,75 V,1952,3420,272,370,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_237_TC_46/2232,2587,680,487/pct:40/0/default.jpg",D,red,blue,D,,,266,237,2232,2587,680,487,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_247_TC_46/20,3697,682,1255/pct:40/0/default.jpg",L,red,blue,D,,,266,247,20,3697,682,1255,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_260_TC_46/2970,5832,792,707/pct:40/0/default.jpg",R,red,blue,D,,,266,260,2970,5832,792,707,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_281_TC_46/2122,3637,825,3885/pct:40/0/default.jpg",Q,blue,red,D,,,266,281,2122,3637,825,3885,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_288_TC_46/2982,2997,910,1100/pct:40/0/default.jpg",H,red,blue,D,,,266,288,2982,2997,910,1100,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_289_TC_46/2245,3042,385,3860/pct:40/0/default.jpg",T,red,blue,D,,,266,289,2245,3042,385,3860,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_296_TC_46/2657,5462,885,1430/pct:40/0/default.jpg",A,red,blue,D,,,266,296,2657,5462,885,1430,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_302_TC_46/895,1247,587,2072/pct:40/0/default.jpg",Q,red,blue,D,,,266,302,895,1247,587,2072,
