URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_072_R_TC_46/4055,3637,217,97/pct:40/0/default.jpg",,75,72 R,4055,3637,217,97,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_130_R_TC_46/1497,4517,1307,62/pct:40/0/default.jpg",,505,130 R,1497,4517,1307,62,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_98_V_TC_46/2467,5727,570,195/pct:40/0/default.jpg",,50,98 V,2467,5727,570,195,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_094_V_TC_46/4970,882,1260,197/pct:40/0/default.jpg",,23,94 V,4970,882,1260,197,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_117_R_TC_46/1320,2775,650,90/pct:40/0/default.jpg",,277,117 R,1320,2775,650,90,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_39_V_TC_46/367,732,790,82/pct:40/0/default.jpg",,186,39 V,367,732,790,82,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_118_R_TC_46/2500,2892,502,125/pct:40/0/default.jpg",,187,118 R,2500,2892,502,125,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_093_V_TC_46/2652,1382,175,60/pct:40/0/default.jpg",,327,93 V,2652,1382,175,60,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_047_R_TC_46/335,6735,530,220/pct:40/0/default.jpg",,313,47 R,335,6735,530,220,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_059_V_TC_46/1637,512,267,127/pct:40/0/default.jpg",,462,59 V,1637,512,267,127,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_020_R_TC_46/650,2095,245,100/pct:40/0/default.jpg",,75,20 R,650,2095,245,100,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_114_V_TC_46/4352,1562,157,67/pct:40/0/default.jpg",,75,114 V,4352,1562,157,67,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_267_R_TC_46/3080,4665,122,57/pct:40/0/default.jpg",,271,267 R,3080,4665,122,57,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_117_V_TC_46/1067,1650,960,190/pct:40/0/default.jpg",,47,117 V,1067,1650,960,190,
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_170_V_TC_46/3490,5102,1822,177/pct:40/0/default.jpg",,54,170 V,3490,5102,1822,177,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_039_V_TC_46/1000,6675,1562,402/pct:40/0/default.jpg",,400,39 V,1000,6675,1562,402,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_020_R_TC_46/2702,5280,482,67/pct:40/0/default.jpg",,55,20 R,2702,5280,482,67,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_141_R_TC_46/1952,7142,370,162/pct:40/0/default.jpg",,50,141 R,1952,7142,370,162,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_058_R_TC_46/1532,2660,1182,130/pct:40/0/default.jpg",,470,58 R,1532,2660,1182,130,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_596_R_TC_46/615,797,825,105/pct:40/0/default.jpg",,463,596 R,615,797,825,105,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_121_R_TC_46/1770,4457,720,100/pct:40/0/default.jpg",,186,121 R,1770,4457,720,100,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_50_V_TC_46/1735,2995,430,80/pct:40/0/default.jpg",,186,50 V,1735,2995,430,80,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_041_R_TC_46/782,2497,320,147/pct:40/0/default.jpg",,3,41 R,782,2497,320,147,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_135_V_TC_46/1690,6180,312,137/pct:40/0/default.jpg",,92,135 V,1690,6180,312,137,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_020_V_TC_46/3622,3430,1415,125/pct:40/0/default.jpg",,397,20 V,3622,3430,1415,125,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_024_R_TC_46/1782,4585,1077,92/pct:40/0/default.jpg",,214,24 R,1782,4585,1077,92,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_86_V_TC_46/2492,3752,465,92/pct:40/0/default.jpg",,186,86 V,2492,3752,465,92,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_64_V_TC_46/4575,1462,595,162/pct:40/0/default.jpg",,83,64 V,4575,1462,595,162,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_113_TC_46/967,4722,602,157/pct:40/0/default.jpg",,265,113,967,4722,602,157,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_012_R_TC_46/5067,640,192,82/pct:40/0/default.jpg",,271,12 R,5067,640,192,82,
"https://stacks.stanford.edu/image/iiif/bp835wh7799%2F361_091_V_TC_46/2062,4012,1542,145/pct:40/0/default.jpg",,361,91 V,2062,4012,1542,145,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_1_R_TC_46/222,2065,1880,177/pct:40/0/default.jpg",,131,1 R,222,2065,1880,177,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_053_V_TC_46/2200,972,357,100/pct:40/0/default.jpg",,473,53 V,2200,972,357,100,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_198_V_TC_46/5122,6412,390,172/pct:40/0/default.jpg",,83,198 V,5122,6412,390,172,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_93_V_TC_46/1770,4707,332,130/pct:40/0/default.jpg",,275,93 V,1770,4707,332,130,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_038_R_TC_46/1722,4665,980,97/pct:40/0/default.jpg",,214,38 R,1722,4665,980,97,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_95_V_TC_46/1737,2120,987,90/pct:40/0/default.jpg",,277,95 V,1737,2120,987,90,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_062_R_TC_46/27,1252,592,112/pct:40/0/default.jpg",,230,62 R,27,1252,592,112,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_192_V_TC_46/3920,1907,957,162/pct:40/0/default.jpg",,83,192 V,3920,1907,957,162,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_20_V_TC_46/2632,1362,290,92/pct:40/0/default.jpg",,107,20 V,2632,1362,290,92,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_105_R_TC_46/3657,4310,692,190/pct:40/0/default.jpg",,47,105 R,3657,4310,692,190,
"https://stacks.stanford.edu/image/iiif/qf131kj9626%2F280_182_V_TC_46/3710,4110,935,197/pct:40/0/default.jpg",,280,182 V,3710,4110,935,197,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_023_R_TC_46/225,5200,1147,122/pct:40/0/default.jpg",,55,23 R,225,5200,1147,122,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_19_V_TC_46/2420,5620,280,75/pct:40/0/default.jpg",,62,19 V,2420,5620,280,75,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_12_R_TC_46/2775,1715,417,160/pct:40/0/default.jpg",,83,12 R,2775,1715,417,160,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_429_R_TC_46/2962,1367,377,95/pct:40/0/default.jpg",,463,429 R,2962,1367,377,95,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_39_R_TC_46/1457,2432,410,102/pct:40/0/default.jpg",,277,39 R,1457,2432,410,102,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_i_V_TC_46/5045,1520,302,110/pct:40/0/default.jpg",,22,i V,5045,1520,302,110,
"https://stacks.stanford.edu/image/iiif/gs070yh9296%2F339_ii_R_TC_46/3165,2732,357,112/pct:40/0/default.jpg",,339,ii R,3165,2732,357,112,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_018_R_TC_46/1350,1335,390,77/pct:40/0/default.jpg",,214,18 R,1350,1335,390,77,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_132_TC_46/3790,2732,337,107/pct:40/0/default.jpg",,51,132,3790,2732,337,107,
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_126_V_TC_46/3577,1625,437,170/pct:40/0/default.jpg",,228,126 V,3577,1625,437,170,
"https://stacks.stanford.edu/image/iiif/jy663fr8353%2F404_063_R_TC_46/312,7112,467,180/pct:40/0/default.jpg",,404,63 R,312,7112,467,180,
"https://stacks.stanford.edu/image/iiif/bp835wh7799%2F361_i_R_TC_46/2190,1670,1092,97/pct:40/0/default.jpg",,361,i R,2190,1670,1092,97,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_6_V_TC_46/1817,917,300,90/pct:40/0/default.jpg",,277,6 V,1817,917,300,90,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_008_R_TC_46/3610,6022,485,135/pct:40/0/default.jpg",,511,8 R,3610,6022,485,135,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_216_V_TC_46/4877,6472,472,117/pct:40/0/default.jpg",,27,216 V,4877,6472,472,117,
"https://stacks.stanford.edu/image/iiif/qf131kj9626%2F280_47_R_TC_46/2880,3545,1307,195/pct:40/0/default.jpg",,280,47 R,2880,3545,1307,195,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_088_R_TC_46/2435,2672,222,105/pct:40/0/default.jpg",,397,88 R,2435,2672,222,105,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_170_V_TC_46/3585,167,517,155/pct:40/0/default.jpg",,271,170 V,3585,167,517,155,
"https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_34_V_TC_46/3610,7347,1782,190/pct:40/0/default.jpg",,229,34 V,3610,7347,1782,190,
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_070_R_TC_46/1835,1600,402,172/pct:40/0/default.jpg",,228,70 R,1835,1600,402,172,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_71_R_TC_46/2937,905,600,90/pct:40/0/default.jpg",,186,71 R,2937,905,600,90,
"https://stacks.stanford.edu/image/iiif/dm156pk7342%2F190_v_TC_46/2230,4445,905,205/pct:40/0/default.jpg",,190,v,2230,4445,905,205,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_357_V_TC_46/4072,4282,1955,162/pct:40/0/default.jpg",,2III,357 V,4072,4282,1955,162,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_104_V_TC_46/457,5085,1665,102/pct:40/0/default.jpg",,271,104 V,457,5085,1665,102,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_51_V_TC_46/1055,1017,540,137/pct:40/0/default.jpg",,107,51 V,1055,1017,540,137,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_110_R_TC_46/1955,787,565,187/pct:40/0/default.jpg",,186,110 R,1955,787,565,187,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_62_V_TC_46/1832,6452,260,112/pct:40/0/default.jpg",,27,62 V,1832,6452,260,112,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_006_V_TC_46/952,1135,415,95/pct:40/0/default.jpg",,406,6 V,952,1135,415,95,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_224_V_TC_46/3077,1177,395,85/pct:40/0/default.jpg",,317,224 V,3077,1177,395,85,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_017_R_TC_46/2452,3177,572,102/pct:40/0/default.jpg",,397,17 R,2452,3177,572,102,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_175_V_TC_46/2762,2277,185,72/pct:40/0/default.jpg",,48,175 V,2762,2277,185,72,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_658_V_TC_46/3525,1070,570,100/pct:40/0/default.jpg",,484,658 V,3525,1070,570,100,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_147_R_TC_46/965,6947,1377,80/pct:40/0/default.jpg",,27,147 R,965,6947,1377,80,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_052_V_FLP_A_TC_46/1500,6580,1567,112/pct:40/0/default.jpg",,16II,52 V,1500,6580,1567,112,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_45_R_TC_46/1897,3112,517,127/pct:40/0/default.jpg",,315,45 R,1897,3112,517,127,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_083_V_TC_46/3120,2850,342,127/pct:40/0/default.jpg",,375,83 V,3120,2850,342,127,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_203_V_TC_46/3297,557,182,70/pct:40/0/default.jpg",,48,203 V,3297,557,182,70,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xvi_R_TC_46/755,6142,372,87/pct:40/0/default.jpg",,22,xvi R,755,6142,372,87,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_120_R_TC_46/1827,2670,1000,122/pct:40/0/default.jpg",,470,120 R,1827,2670,1000,122,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_116_V_TC_46/782,3637,1307,67/pct:40/0/default.jpg",,505,116 V,782,3637,1307,67,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_077_R_TC_46/3340,5895,232,100/pct:40/0/default.jpg",,397,77 R,3340,5895,232,100,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_104_R_TC_46/2387,4705,500,232/pct:40/0/default.jpg",,214,104 R,2387,4705,500,232,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_040_V_TC_46/4697,6887,407,162/pct:40/0/default.jpg",,26,40 V,4697,6887,407,162,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_78_V_TC_46/1855,1630,1340,62/pct:40/0/default.jpg",,186,78 V,1855,1630,1340,62,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_56_R_TC_46/1702,5620,350,152/pct:40/0/default.jpg",,50,56 R,1702,5620,350,152,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_067_R_TC_46/1592,1837,892,97/pct:40/0/default.jpg",,470,67 R,1592,1837,892,97,
"https://stacks.stanford.edu/image/iiif/pj101rk1280%2F291_006_R_TC_46/2812,1812,1532,240/pct:40/0/default.jpg",,291,6 R,2812,1812,1532,240,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_065_V_TC_46/2362,2242,720,130/pct:40/0/default.jpg",,470,65 V,2362,2242,720,130,
"https://stacks.stanford.edu/image/iiif/rk793ps8480%2F276_120_R_TC_46/757,4022,690,157/pct:40/0/default.jpg",,276,120 R,757,4022,690,157,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_220_R_TC_46/672,2962,247,112/pct:40/0/default.jpg",,27,220 R,672,2962,247,112,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_217_V_TC_46/3410,2340,400,90/pct:40/0/default.jpg",,130,217 V,3410,2340,400,90,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_194_V_TC_46/4337,2365,345,162/pct:40/0/default.jpg",,83,194 V,4337,2365,345,162,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_188_R_TC_46/2855,6227,700,170/pct:40/0/default.jpg",,83,188 R,2855,6227,700,170,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_29_R_TC_46/1077,4197,1380,82/pct:40/0/default.jpg",,186,29 R,1077,4197,1380,82,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_130_R_TC_46/440,2845,730,100/pct:40/0/default.jpg",,75,130 R,440,2845,730,100,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_141_TC_46/3772,3145,295,147/pct:40/0/default.jpg",,51,141,3772,3145,295,147,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_288_R_TC_46/922,3062,1205,82/pct:40/0/default.jpg",,437,288 R,922,3062,1205,82,
"https://stacks.stanford.edu/image/iiif/qt651bq6363%2F466_228_TC_46/177,2230,442,152/pct:40/0/default.jpg",,466,228,177,2230,442,152,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_043_V_TC_46/2067,2827,460,135/pct:40/0/default.jpg",,470,43 V,2067,2827,460,135,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_92_V_TC_46/2025,2705,602,92/pct:40/0/default.jpg",,277,92 V,2025,2705,602,92,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_001_R_TC_46/1000,5335,302,125/pct:40/0/default.jpg",,511,1 R,1000,5335,302,125,
"https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_83_R_TC_46/2342,607,247,120/pct:40/0/default.jpg",,267,83 R,2342,607,247,120,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_041_R_TC_46/1982,2947,527,110/pct:40/0/default.jpg",,375,41 R,1982,2947,527,110,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_186_V_TC_46/2565,7197,555,145/pct:40/0/default.jpg",,17,186 V,2565,7197,555,145,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_52_V_TC_46/4385,982,527,157/pct:40/0/default.jpg",,50,52 V,4385,982,527,157,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_169_V_TC_46/1330,4217,1257,152/pct:40/0/default.jpg",,22,169 V,1330,4217,1257,152,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_084_V_TC_46/1810,980,370,130/pct:40/0/default.jpg",,470,84 V,1810,980,370,130,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_074_V_TC_46/3287,2752,535,72/pct:40/0/default.jpg",,483,74 V,3287,2752,535,72,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_060_V_TC_46/2117,2960,322,135/pct:40/0/default.jpg",,470,60 V,2117,2960,322,135,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_246_R_TC_46/2977,4327,340,157/pct:40/0/default.jpg",,83,246 R,2977,4327,340,157,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_077_R_TC_46/1862,2772,625,107/pct:40/0/default.jpg",,397,77 R,1862,2772,625,107,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_104_R_TC_46/1340,2052,820,85/pct:40/0/default.jpg",,277,104 R,1340,2052,820,85,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_062_R_TC_46/2970,427,185,72/pct:40/0/default.jpg",,271,62 R,2970,427,185,72,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_99_R_TC_46/97,1022,862,205/pct:40/0/default.jpg",,47,99 R,97,1022,862,205,
"https://stacks.stanford.edu/image/iiif/xm721dj4603%2F478_118_V_TC_46/1920,910,727,125/pct:40/0/default.jpg",,478,118 V,1920,910,727,125,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_101b_V_TC_46/3822,415,505,222/pct:40/0/default.jpg",,135,101b V,3822,415,505,222,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_73_R_TC_46/2525,3310,1660,165/pct:40/0/default.jpg",,47,73 R,2525,3310,1660,165,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_36_V_TC_46/2865,6607,357,147/pct:40/0/default.jpg",,50,36 V,2865,6607,357,147,
"https://stacks.stanford.edu/image/iiif/bx369vf7033%2F288_19_V_TC_46/2302,2895,1007,130/pct:40/0/default.jpg",,288,19 V,2302,2895,1007,130,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_216_R_TC_46/3307,5120,487,167/pct:40/0/default.jpg",,83,216 R,3307,5120,487,167,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_101_V_TC_46/2082,1467,470,130/pct:40/0/default.jpg",,470,101 V,2082,1467,470,130,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_036_R_TC_46/3315,915,512,127/pct:40/0/default.jpg",,45,36 R,3315,915,512,127,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_042_V_TC_46/3055,1905,455,142/pct:40/0/default.jpg",,230,42 V,3055,1905,455,142,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_078_V_TC_46/3035,670,525,122/pct:40/0/default.jpg",,375,78 V,3035,670,525,122,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_325_V_TC_46/1492,6092,260,102/pct:40/0/default.jpg",,49,325 V,1492,6092,260,102,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_271_R_TC_46/2097,1447,360,72/pct:40/0/default.jpg",,48,271 R,2097,1447,360,72,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_124_R_TC_46/2172,2257,597,102/pct:40/0/default.jpg",,130,124 R,2172,2257,597,102,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_25_V_TC_46/3527,3205,537,75/pct:40/0/default.jpg",,62,25 V,3527,3205,537,75,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_115_R_TC_46/3087,3490,392,92/pct:40/0/default.jpg",,140,115 R,3087,3490,392,92,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_65_V_TC_46/1932,4392,752,92/pct:40/0/default.jpg",,277,65 V,1932,4392,752,92,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_74_V_TC_46/2297,3510,367,80/pct:40/0/default.jpg",,277,74 V,2297,3510,367,80,
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_009_V_TC_46/3772,1005,450,170/pct:40/0/default.jpg",,228,9 V,3772,1005,450,170,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_063_V_TC_46/195,3220,555,125/pct:40/0/default.jpg",,230,63 V,195,3220,555,125,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_60_V_TC_46/3262,4630,232,115/pct:40/0/default.jpg",,49,60 V,3262,4630,232,115,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_207_V_TC_46/5282,4340,230,97/pct:40/0/default.jpg",,75,207 V,5282,4340,230,97,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_246_TC_46/4350,672,932,210/pct:40/0/default.jpg",,51,246,4350,672,932,210,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_332_R_TC_46/1657,7850,527,217/pct:40/0/default.jpg",,2III,332 R,1657,7850,527,217,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_117_R_TC_46/2665,8312,1397,67/pct:40/0/default.jpg",,271,117 R,2665,8312,1397,67,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_206_V_TC_46/642,5230,1212,105/pct:40/0/default.jpg",,271,206 V,642,5230,1212,105,
"https://stacks.stanford.edu/image/iiif/bx369vf7033%2F288_32_R_TC_46/1507,6630,840,140/pct:40/0/default.jpg",,288,32 R,1507,6630,840,140,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_56_V_TC_46/1977,605,185,87/pct:40/0/default.jpg",,277,56 V,1977,605,185,87,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_075_R_TC_46/3060,2802,317,127/pct:40/0/default.jpg",,319,75 R,3060,2802,317,127,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_16_R_TC_46/2237,6287,382,162/pct:40/0/default.jpg",,262,16 R,2237,6287,382,162,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_26_R_TC_46/1327,2192,627,92/pct:40/0/default.jpg",,277,26 R,1327,2192,627,92,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_118_V_TC_46/4940,1362,520,162/pct:40/0/default.jpg",,131,118 V,4940,1362,520,162,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_128_V_TC_46/3970,5702,517,97/pct:40/0/default.jpg",,75,128 V,3970,5702,517,97,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_274_R_TC_46/1892,6252,247,117/pct:40/0/default.jpg",,10,274 R,1892,6252,247,117,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_135_V_TC_46/2847,5475,222,102/pct:40/0/default.jpg",,397,135 V,2847,5475,222,102,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_076_R_TC_46/2165,4070,505,127/pct:40/0/default.jpg",,462,76 R,2165,4070,505,127,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_026_V_TC_46/1790,2027,1045,100/pct:40/0/default.jpg",,469,26 V,1790,2027,1045,100,
"https://stacks.stanford.edu/image/iiif/vb856kp8798%2F002II_218_V_TC_46/3165,1302,340,125/pct:40/0/default.jpg",,2II,218 V,3165,1302,340,125,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_072_TC_46/3672,5030,665,155/pct:40/0/default.jpg",,51,72,3672,5030,665,155,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_116_V_TC_46/1985,6957,1347,105/pct:40/0/default.jpg",,271,116 V,1985,6957,1347,105,
"https://stacks.stanford.edu/image/iiif/gs070yh9296%2F339_087_V_TC_46/3057,1072,760,117/pct:40/0/default.jpg",,339,87 V,3057,1072,760,117,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_027_V_TC_46/5092,6912,607,147/pct:40/0/default.jpg",,4,27 V,5092,6912,607,147,
