URL,Letter,"primary 
color","secondary 
colors",is Error,Error Description,ms_no,page,rv,x,y,w,h,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_218_R_TC_46/2203,3593,458,2048/pct:40/0/default.jpg",S,blue,red,,,49,218,R,2203,3593,458,2048,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_218_V_TC_46/3420,3360,470,953/pct:40/0/default.jpg",F,blue,red,,,49,218,V,3420,3360,470,953,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_218_V_TC_46/1500,3453,538,2193/pct:40/0/default.jpg",Q,red,blue,,,49,218,V,1500,3453,538,2193,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_219_R_TC_46/475,2808,420,1843/pct:40/0/default.jpg",S,red,blue,,,49,219,R,475,2808,420,1843,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_219_R_TC_46/2360,3215,380,1493/pct:40/0/default.jpg",R,blue,red,,,49,219,R,2360,3215,380,1493,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_219_V_TC_46/1438,3735,515,1408/pct:40/0/default.jpg",T,red,blue,,,49,219,V,1438,3735,515,1408,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_219_V_TC_46/3270,4108,515,1455/pct:40/0/default.jpg",M,blue,red,,,49,219,V,3270,4108,515,1455,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_220_R_TC_46/270,3753,525,1453/pct:40/0/default.jpg",O,red,blue,,,49,220,R,270,3753,525,1453,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_220_R_TC_46/2235,3328,375,543/pct:40/0/default.jpg",M,blue,red,,,49,220,R,2235,3328,375,543,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_220_V_TC_46/1578,2493,438,1535/pct:40/0/default.jpg",L,red,blue,,,49,220,V,1578,2493,438,1535,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_220_V_TC_46/3383,2888,433,2155/pct:40/0/default.jpg",S,blue,red,,,49,220,V,3383,2888,433,2155,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_221_V_TC_46/1588,4085,355,1068/pct:40/0/default.jpg",N,red,blue,,,49,221,V,1588,4085,355,1068,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_221_V_TC_46/3353,4373,650,1090/pct:40/0/default.jpg",G,blue,red,,,49,221,V,3353,4373,650,1090,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_222_R_TC_46/338,4423,455,2270/pct:40/0/default.jpg",Q,red,blue,,,49,222,R,338,4423,455,2270,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_222_R_TC_46/2200,4890,468,483/pct:40/0/default.jpg",N,blue,red,,,49,222,R,2200,4890,468,483,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_223_R_TC_46/275,5598,463,885/pct:40/0/default.jpg",Q,red,blue,,,49,223,R,275,5598,463,885,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_224_V_TC_46/1523,910,510,940/pct:40/0/default.jpg",U,red,blue,,,49,224,V,1523,910,510,940,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_224_V_TC_46/1615,4210,440,1500/pct:40/0/default.jpg",C,blue,red,,,49,224,V,1615,4210,440,1500,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_225_R_TC_46/518,3355,335,1073/pct:40/0/default.jpg",C,blue,red,,,49,225,R,518,3355,335,1073,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_228_R_TC_46/2423,3685,458,1798/pct:40/0/default.jpg",O,blue,red,,,49,228,R,2423,3685,458,1798,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_230_R_TC_46/2360,6223,323,775/pct:40/0/default.jpg",O,blue,red,,,49,230,R,2360,6223,323,775,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_232_R_TC_46/458,3253,395,1053/pct:40/0/default.jpg",M,red,blue,,,49,232,R,458,3253,395,1053,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_232_R_TC_46/2285,4043,398,1848/pct:40/0/default.jpg",S,blue,red,,,49,232,R,2285,4043,398,1848,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_233_V_TC_46/3425,965,448,1768/pct:40/0/default.jpg",F,red,blue,,,49,233,V,3425,965,448,1768,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_233_V_TC_46/1633,2015,408,948/pct:40/0/default.jpg",D,blue,red,,,49,233,V,1633,2015,408,948,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_234_V_TC_46/1590,858,445,1205/pct:40/0/default.jpg",N,blue,red,,,49,234,V,1590,858,445,1205,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_235_R_TC_46/2280,2120,508,1403/pct:40/0/default.jpg",N,blue,red,,,49,235,R,2280,2120,508,1403,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_236_R_TC_46/395,4475,443,2160/pct:40/0/default.jpg",S,red,blue,,,49,236,R,395,4475,443,2160,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_236_R_TC_46/2178,3030,523,2470/pct:40/0/default.jpg",Q,blue,red,,,49,236,R,2178,3030,523,2470,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_236_V_TC_46/3440,3113,420,2023/pct:40/0/default.jpg",Q,blue,red,,,49,236,V,3440,3113,420,2023,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_237_R_TC_46/690,1483,338,748/pct:40/0/default.jpg",N,red,blue,,,49,237,R,690,1483,338,748,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_237_R_TC_46/2468,1848,433,1470/pct:40/0/default.jpg",D,blue,red,,,49,237,R,2468,1848,433,1470,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_237_V_TC_46/3443,1543,333,1595/pct:40/0/default.jpg",O,blue,red,,,49,237,V,3443,1543,333,1595,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_237_V_TC_46/1583,1520,320,775/pct:40/0/default.jpg",O,red,blue,,,49,237,V,1583,1520,320,775,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_238_R_TC_46/598,1480,590,2443/pct:40/0/default.jpg",Q,red,blue,,,49,238,R,598,1480,590,2443,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_238_R_TC_46/2390,1743,495,1760/pct:40/0/default.jpg",F,blue,red,,,49,238,R,2390,1743,495,1760,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_240_R_TC_46/525,2618,380,1655/pct:40/0/default.jpg",P,blue,red,,,49,240,R,525,2618,380,1655,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_240_R_TC_46/2243,3273,450,2260/pct:40/0/default.jpg",Q,red,blue,,,49,240,R,2243,3273,450,2260,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_240_V_TC_46/1563,3883,398,1698/pct:40/0/default.jpg",Q,blue,red,,,49,240,V,1563,3883,398,1698,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_240_V_TC_46/3303,4798,480,2120/pct:40/0/default.jpg",Q,red,blue,,,49,240,V,3303,4798,480,2120,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_242_R_TC_46/585,1033,523,1470/pct:40/0/default.jpg",U,red,blue,,,49,242,R,585,1033,523,1470,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_242_R_TC_46/2358,1868,468,1983/pct:40/0/default.jpg",Q,blue,red,,,49,242,R,2358,1868,468,1983,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_243_R_TC_46/558,1398,375,990/pct:40/0/default.jpg",H,red,blue,,,49,243,R,558,1398,375,990,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_243_R_TC_46/2330,3875,343,1818/pct:40/0/default.jpg",S,blue,red,,,49,243,R,2330,3875,343,1818,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_244_R_TC_46/580,1478,448,1218/pct:40/0/default.jpg",O,red,blue,,,49,244,R,580,1478,448,1218,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_244_R_TC_46/2380,1788,503,1115/pct:40/0/default.jpg",N,blue,red,,,49,244,R,2380,1788,503,1115,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_248_R_TC_46/365,3750,458,1463/pct:40/0/default.jpg",E,blue,red,,,49,248,R,365,3750,458,1463,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_248_V_TC_46/3400,1038,468,1458/pct:40/0/default.jpg",E,red,blue,,,49,248,V,3400,1038,468,1458,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_249_R_TC_46/2218,1283,448,1848/pct:40/0/default.jpg",P,red,blue,,,49,249,R,2218,1283,448,1848,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_249_V_TC_46/1705,1770,435,1278/pct:40/0/default.jpg",U,blue,red,,,49,249,V,1705,1770,435,1278,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_249_V_TC_46/3483,4420,425,1708/pct:40/0/default.jpg",E,red,blue,,,49,249,V,3483,4420,425,1708,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_250_R_TC_46/343,2918,473,2080/pct:40/0/default.jpg",C,blue,red,,,49,250,R,343,2918,473,2080,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_250_R_TC_46/1890,4530,723,1753/pct:40/0/default.jpg",P,blue,red,,,49,250,R,1890,4530,723,1753,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_250_V_TC_46/3533,4203,430,1230/pct:40/0/default.jpg",E,red,blue,,,49,250,V,3533,4203,430,1230,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_252_V_TC_46/3108,2673,615,3178/pct:40/0/default.jpg",I,red,blue,,,49,252,V,3108,2673,615,3178,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_254_R_TC_46/2203,2270,545,1528/pct:40/0/default.jpg",U,blue,red,,,49,254,R,2203,2270,545,1528,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_255_V_TC_46/1540,2560,473,1695/pct:40/0/default.jpg",E,red,blue,,,49,255,V,1540,2560,473,1695,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_256_R_TC_46/2093,5758,450,1240/pct:40/0/default.jpg",C,red,blue,,,49,256,R,2093,5758,450,1240,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_256_V_TC_46/3430,2093,560,1810/pct:40/0/default.jpg",T,blue,red,,,49,256,V,3430,2093,560,1810,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_257_R_TC_46/2160,5548,405,1185/pct:40/0/default.jpg",E,red,blue,,,49,257,R,2160,5548,405,1185,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_257_V_TC_46/3443,2370,455,1058/pct:40/0/default.jpg",H,red,blue,,,49,257,V,3443,2370,455,1058,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_257_V_TC_46/3488,848,405,908/pct:40/0/default.jpg",H,blue,red,,,49,257,V,3488,848,405,908,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_259_V_TC_46/1585,2773,558,1885/pct:40/0/default.jpg",A,blue,red,,,49,259,V,1585,2773,558,1885,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_259_V_TC_46/3518,4630,395,1433/pct:40/0/default.jpg",C,red,blue,,,49,259,V,3518,4630,395,1433,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_260_R_TC_46/325,3143,453,1423/pct:40/0/default.jpg",D,blue,red,,,49,260,R,325,3143,453,1423,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_260_R_TC_46/2188,1538,458,1660/pct:40/0/default.jpg",L,red,blue,,,49,260,R,2188,1538,458,1660,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_260_V_TC_46/1603,1578,485,1048/pct:40/0/default.jpg",O,blue,red,,,49,260,V,1603,1578,485,1048,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_261_V_TC_46/1718,5730,353,1213/pct:40/0/default.jpg",S,blue,red,,,49,261,V,1718,5730,353,1213,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_262_R_TC_46/275,5030,465,1468/pct:40/0/default.jpg",P,blue,red,,,49,262,R,275,5030,465,1468,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_262_R_TC_46/2155,2880,448,2363/pct:40/0/default.jpg",Q,red,blue,,,49,262,R,2155,2880,448,2363,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_264_R_TC_46/2070,4260,568,1848/pct:40/0/default.jpg",U,red,blue,,,49,264,R,2070,4260,568,1848,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_265_V_TC_46/1568,2033,348,1188/pct:40/0/default.jpg",C,blue,red,,,49,265,V,1568,2033,348,1188,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_265_V_TC_46/3228,5218,510,1693/pct:40/0/default.jpg",U,red,blue,,,49,265,V,3228,5218,510,1693,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_267_R_TC_46/433,2633,490,2068/pct:40/0/default.jpg",A,blue,red,,,49,267,R,433,2633,490,2068,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_268_R_TC_46/2208,2518,510,2128/pct:40/0/default.jpg",Q,red,blue,,,49,268,R,2208,2518,510,2128,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_269_V_TC_46/1415,3793,573,1470/pct:40/0/default.jpg",U,red,blue,,,49,269,V,1415,3793,573,1470,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_269_V_TC_46/3335,5315,443,1115/pct:40/0/default.jpg",H,blue,red,,,49,269,V,3335,5315,443,1115,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_273_V_TC_46/1588,3698,443,1350/pct:40/0/default.jpg",H,red,blue,,,49,273,V,1588,3698,443,1350,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_274_V_TC_46/1703,920,463,963/pct:40/0/default.jpg",U,red,blue,,,49,274,V,1703,920,463,963,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_276_V_TC_46/1585,5118,373,1490/pct:40/0/default.jpg",E,blue,red,,,49,276,V,1585,5118,373,1490,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_283_R_TC_46/398,4803,455,1898/pct:40/0/default.jpg",Q,blue,red,,,49,283,R,398,4803,455,1898,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_283_V_TC_46/1578,2563,608,1705/pct:40/0/default.jpg",Q,red,blue,,,49,283,V,1578,2563,608,1705,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_286_R_TC_46/403,1950,385,960/pct:40/0/default.jpg",E,blue,red,,,49,286,R,403,1950,385,960,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_287_R_TC_46/373,3793,423,1593/pct:40/0/default.jpg",E,blue,red,,,49,287,R,373,3793,423,1593,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_289_R_TC_46/408,1328,420,1255/pct:40/0/default.jpg",E,red,blue,,,49,289,R,408,1328,420,1255,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_295_V_TC_46/1585,3033,248,970/pct:40/0/default.jpg",E,blue,red,,,49,295,V,1585,3033,248,970,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_295_V_TC_46/3325,5080,333,1158/pct:40/0/default.jpg",E,red,blue,,,49,295,V,3325,5080,333,1158,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_296_V_TC_46/3358,2890,285,583/pct:40/0/default.jpg",E,red,blue,,,49,296,V,3358,2890,285,583,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_297_V_TC_46/3350,2243,303,975/pct:40/0/default.jpg",E,red,blue,,,49,297,V,3350,2243,303,975,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_298_V_TC_46/3410,5933,320,775/pct:40/0/default.jpg",E,blue,red,,,49,298,V,3410,5933,320,775,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_301_R_TC_46/563,1058,268,1223/pct:40/0/default.jpg",E,blue,red,,,49,301,R,563,1058,268,1223,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_302_V_TC_46/1645,3653,325,1270/pct:40/0/default.jpg",H,blue,red,,,49,302,V,1645,3653,325,1270,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_305_V_TC_46/1635,3393,348,590/pct:40/0/default.jpg",N,blue,red,,,49,305,V,1635,3393,348,590,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_306_V_TC_46/3508,4315,330,868/pct:40/0/default.jpg",E,red,blue,,,49,306,V,3508,4315,330,868,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_311_R_TC_46/2208,4268,458,1530/pct:40/0/default.jpg",E,blue,red,,,49,311,R,2208,4268,458,1530,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_318_R_TC_46/2040,2185,453,1998/pct:40/0/default.jpg",A,red,blue,,,49,318,R,2040,2185,453,1998,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_322_R_TC_46/2318,1380,405,2323/pct:40/0/default.jpg",A,red,blue,,,49,322,R,2318,1380,405,2323,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_323_R_TC_46/500,3473,503,1540/pct:40/0/default.jpg",A,red,blue,,,49,323,R,500,3473,503,1540,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_323_R_TC_46/2350,1828,440,1048/pct:40/0/default.jpg",U,blue,red,,,49,323,R,2350,1828,440,1048,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_325_R_TC_46/483,5013,425,1518/pct:40/0/default.jpg",U,blue,red,,,49,325,R,483,5013,425,1518,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_327_R_TC_46/2155,1743,428,1815/pct:40/0/default.jpg",E,red,blue,,,49,327,R,2155,1743,428,1815,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_333_R_TC_46/2235,680,450,1273/pct:40/0/default.jpg",E,blue,red,,,49,333,R,2235,680,450,1273,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_335_V_TC_46/1658,1908,438,1855/pct:40/0/default.jpg",A,red,blue,,,49,335,V,1658,1908,438,1855,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_337_R_TC_46/2088,5273,450,1058/pct:40/0/default.jpg",E,blue,red,,,49,337,R,2088,5273,450,1058,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_339_R_TC_46/2108,5030,450,1063/pct:40/0/default.jpg",E,blue,red,,,49,339,R,2108,5030,450,1063,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_341_R_TC_46/2253,3455,358,1205/pct:40/0/default.jpg",E,red,blue,,,49,341,R,2253,3455,358,1205,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_344_V_TC_46/1640,3540,443,1763/pct:40/0/default.jpg",S,blue,red,,,49,344,V,1640,3540,443,1763,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_347_R_TC_46/525,1843,375,1823/pct:40/0/default.jpg",S,blue,red,,,49,347,R,525,1843,375,1823,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_347_R_TC_46/2123,4603,530,1955/pct:40/0/default.jpg",A,red,blue,,,49,347,R,2123,4603,530,1955,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_348_R_TC_46/390,3448,415,2010/pct:40/0/default.jpg",A,blue,red,,,49,348,R,390,3448,415,2010,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_352_V_TC_46/3523,3253,295,1178/pct:40/0/default.jpg",E,red,blue,,,49,352,V,3523,3253,295,1178,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_353_R_TC_46/2293,1985,213,290/pct:40/0/default.jpg",E,blue,red,,,49,353,R,2293,1985,213,290,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_353_V_TC_46/3533,643,310,888/pct:40/0/default.jpg",E,red,blue,,,49,353,V,3533,643,310,888,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_356_R_TC_46/2228,1625,288,1065/pct:40/0/default.jpg",E,red,blue,,,49,356,R,2228,1625,288,1065,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_360_R_TC_46/368,4698,283,348/pct:40/0/default.jpg",E,blue,red,,,49,360,R,368,4698,283,348,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_363_V_TC_46/3335,3693,378,408/pct:40/0/default.jpg",E,blue,red,,,49,363,V,3335,3693,378,408,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_365_R_TC_46/2188,1115,288,1145/pct:40/0/default.jpg",E,red,blue,,,49,365,R,2188,1115,288,1145,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_367_V_TC_46/1713,4028,263,575/pct:40/0/default.jpg",E,blue,red,,,49,367,V,1713,4028,263,575,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_368_R_TC_46/2178,5368,395,1100/pct:40/0/default.jpg",E,red,blue,,,49,368,R,2178,5368,395,1100,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_376_V_TC_46/1563,905,293,1005/pct:40/0/default.jpg",A,blue,red,,,49,376,V,1563,905,293,1005,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_376_V_TC_46/3393,5218,295,1113/pct:40/0/default.jpg",E,red,blue,,,49,376,V,3393,5218,295,1113,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_377_R_TC_46/2298,3700,155,265/pct:40/0/default.jpg",,,,T,,49,377,R,2298,3700,155,265,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_377_R_TC_46/2370,3550,248,270/pct:40/0/default.jpg",E,blue,red,,,49,377,R,2370,3550,248,270,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_378_V_TC_46/3463,5843,263,548/pct:40/0/default.jpg",E,blue,red,,,49,378,V,3463,5843,263,548,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_379_R_TC_46/2230,5755,373,1088/pct:40/0/default.jpg",E,red,blue,,,49,379,R,2230,5755,373,1088,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_379_V_TC_46/3418,5913,365,628/pct:40/0/default.jpg",R,blue,red,,,49,379,V,3418,5913,365,628,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_382_V_TC_46/3535,5005,265,963/pct:40/0/default.jpg",E,blue,red,,,49,382,V,3535,5005,265,963,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_383_V_TC_46/1605,2593,475,965/pct:40/0/default.jpg",U,blue,red,,,49,383,V,1605,2593,475,965,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_384_V_TC_46/1733,4933,215,440/pct:40/0/default.jpg",P,blue,red,,,49,384,V,1733,4933,215,440,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_386_V_TC_46/1563,3578,468,1180/pct:40/0/default.jpg",E,red,blue,,,49,386,V,1563,3578,468,1180,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_387_R_TC_46/2390,5650,308,1190/pct:40/0/default.jpg",E,red,blue,,,49,387,R,2390,5650,308,1190,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_388_V_TC_46/1620,3330,278,810/pct:40/0/default.jpg",A,blue,red,,,49,388,V,1620,3330,278,810,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_389_R_TC_46/488,925,465,923/pct:40/0/default.jpg",E,red,blue,,,49,389,R,488,925,465,923,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_389_R_TC_46/2435,3113,255,1075/pct:40/0/default.jpg",E,blue,red,,,49,389,R,2435,3113,255,1075,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_390_V_TC_46/3455,1650,243,258/pct:40/0/default.jpg",T,blue,red,,,49,390,V,3455,1650,243,258,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_393_R_TC_46/2355,3168,368,983/pct:40/0/default.jpg",L,red,blue,,,49,393,R,2355,3168,368,983,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_393_V_TC_46/3420,2633,360,438/pct:40/0/default.jpg",U,blue,red,,,49,393,V,3420,2633,360,438,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_395_R_TC_46/2303,2913,315,750/pct:40/0/default.jpg",F,blue,red,,,49,395,R,2303,2913,315,750,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_397_R_TC_46/2435,1698,345,928/pct:40/0/default.jpg",E,blue,red,,,49,397,R,2435,1698,345,928,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_397_V_TC_46/3153,1978,460,1090/pct:40/0/default.jpg",E,red,blue,,,49,397,V,3153,1978,460,1090,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_400_R_TC_46/2358,5973,480,1240/pct:40/0/default.jpg",A,red,blue,,,49,400,R,2358,5973,480,1240,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_401_R_TC_46/578,870,255,983/pct:40/0/default.jpg",P,blue,red,,,49,401,R,578,870,255,983,,,,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_402_R_TC_46/600,2470,263,465/pct:40/0/default.jpg",C,blue,red,,,49,402,R,600,2470,263,465,,,,
